ReadID,PartialType
3807_Z2SFTS_1,partial_P5
3808_Z2SFTS_1,partial_P7
3809_Z2SFTS_1,partial_P5
3810_Z2SFTS_1,partial_P5
3811_Z2SFTS_1,partial_P5
3812_Z2SFTS_1,partial_P5
3813_Z2SFTS_1,partial_P5
3814_Z2SFTS_1,partial_P5
3815_Z2SFTS_1,partial_P7
3816_Z2SFTS_1,partial_P5
3817_Z2SFTS_1,partial_P5
3818_Z2SFTS_1,partial_P7
3819_Z2SFTS_1,partial_P7
3820_Z2SFTS_1,partial_P7
3823_Z2SFTS_1,partial_P5
3824_Z2SFTS_1,partial_P5
3825_Z2SFTS_1,partial_P5
3826_Z2SFTS_1,partial_P7
3828_Z2SFTS_1,partial_P5
3829_Z2SFTS_1,partial_P5
3831_Z2SFTS_1,partial_P5
3832_Z2SFTS_1,partial_P7
3834_Z2SFTS_1,partial_P5
3835_Z2SFTS_1,partial_P5
3837_Z2SFTS_1,partial_P7
3838_Z2SFTS_1,partial_P7
3839_Z2SFTS_1,partial_P5
3841_Z2SFTS_1,partial_P7
3842_Z2SFTS_1,partial_P5
3843_Z2SFTS_1,partial_P7
3845_Z2SFTS_1,partial_P5
3846_Z2SFTS_1,partial_P5
3848_Z2SFTS_1,partial_P5
3849_Z2SFTS_1,partial_P5
3850_Z2SFTS_1,partial_P5
3851_Z2SFTS_1,partial_P5
3853_Z2SFTS_1,partial_P5
3854_Z2SFTS_1,partial_P7
3855_Z2SFTS_1,partial_P5
3856_Z2SFTS_1,partial_P5
3857_Z2SFTS_1,partial_P5
3858_Z2SFTS_1,partial_P5
3859_Z2SFTS_1,partial_P5
3860_Z2SFTS_1,partial_P7
3861_Z2SFTS_1,partial_P5
3862_Z2SFTS_1,partial_P5
3863_Z2SFTS_1,partial_P5
3864_Z2SFTS_1,partial_P5
3865_Z2SFTS_1,partial_P5
3866_Z2SFTS_1,partial_P7
3868_Z2SFTS_1,partial_P5
3869_Z2SFTS_1,both_partial
3870_Z2SFTS_1,partial_P5
3872_Z2SFTS_1,partial_P5
3873_Z2SFTS_1,partial_P7
3874_Z2SFTS_1,partial_P7
3875_Z2SFTS_1,partial_P5
3876_Z2SFTS_1,partial_P5
3877_Z2SFTS_1,partial_P5
3878_Z2SFTS_1,partial_P5
3879_Z2SFTS_1,partial_P7
3880_Z2SFTS_1,partial_P5
3881_Z2SFTS_1,partial_P7
3882_Z2SFTS_1,partial_P5
3883_Z2SFTS_1,partial_P5
3884_Z2SFTS_1,partial_P5
3885_Z2SFTS_1,partial_P5
3886_Z2SFTS_1,partial_P7
3888_Z2SFTS_1,partial_P7
3889_Z2SFTS_1,partial_P5
3894_Z2SFTS_1,partial_P5
3895_Z2SFTS_1,partial_P5
3896_Z2SFTS_1,partial_P5
3897_Z2SFTS_1,partial_P5
3898_Z2SFTS_1,partial_P5
3899_Z2SFTS_1,partial_P5
3901_Z2SFTS_1,partial_P5
3903_Z2SFTS_1,partial_P5
3904_Z2SFTS_1,partial_P5
3905_Z2SFTS_1,partial_P5
3906_Z2SFTS_1,partial_P5
3907_Z2SFTS_1,partial_P5
3908_Z2SFTS_1,partial_P5
3909_Z2SFTS_1,partial_P5
3910_Z2SFTS_1,partial_P5
3911_Z2SFTS_1,partial_P5
3912_Z2SFTS_1,partial_P5
3913_Z2SFTS_1,partial_P5
3915_Z2SFTS_1,partial_P5
3916_Z2SFTS_1,partial_P5
3917_Z2SFTS_1,partial_P5
3918_Z2SFTS_1,both_partial
3919_Z2SFTS_1,partial_P5
3920_Z2SFTS_1,partial_P5
3921_Z2SFTS_1,partial_P7
3923_Z2SFTS_1,partial_P5
3925_Z2SFTS_1,partial_P5
3926_Z2SFTS_1,partial_P5
3927_Z2SFTS_1,partial_P7
3928_Z2SFTS_1,partial_P5
3929_Z2SFTS_1,partial_P5
3930_Z2SFTS_1,partial_P7
3931_Z2SFTS_1,partial_P7
3932_Z2SFTS_1,partial_P7
3933_Z2SFTS_1,partial_P5
3935_Z2SFTS_1,partial_P5
3937_Z2SFTS_1,partial_P5
3938_Z2SFTS_1,partial_P5
3939_Z2SFTS_1,partial_P5
3940_Z2SFTS_1,partial_P5
3941_Z2SFTS_1,partial_P5
3943_Z2SFTS_1,partial_P7
3944_Z2SFTS_1,partial_P7
3945_Z2SFTS_1,partial_P5
3946_Z2SFTS_1,partial_P5
3947_Z2SFTS_1,partial_P5
3948_Z2SFTS_1,partial_P5
3949_Z2SFTS_1,partial_P5
3950_Z2SFTS_1,partial_P5
3951_Z2SFTS_1,partial_P7
3952_Z2SFTS_1,partial_P5
3953_Z2SFTS_1,partial_P5
3954_Z2SFTS_1,partial_P7
3955_Z2SFTS_1,partial_P5
3957_Z2SFTS_1,partial_P5
3959_Z2SFTS_1,partial_P5
3960_Z2SFTS_1,partial_P5
3961_Z2SFTS_1,partial_P7
3962_Z2SFTS_1,partial_P7
3963_Z2SFTS_1,partial_P5
3964_Z2SFTS_1,partial_P5
3965_Z2SFTS_1,partial_P5
3966_Z2SFTS_1,partial_P7
3967_Z2SFTS_1,partial_P7
3968_Z2SFTS_1,partial_P5
3969_Z2SFTS_1,partial_P5
3970_Z2SFTS_1,partial_P5
3971_Z2SFTS_1,partial_P5
3972_Z2SFTS_1,partial_P5
3974_Z2SFTS_1,partial_P5
3975_Z2SFTS_1,partial_P7
3976_Z2SFTS_1,partial_P5
3977_Z2SFTS_1,partial_P5
3978_Z2SFTS_1,partial_P5
3980_Z2SFTS_1,partial_P5
3981_Z2SFTS_1,partial_P5
3982_Z2SFTS_1,partial_P5
3983_Z2SFTS_1,partial_P7
3984_Z2SFTS_1,partial_P5
3985_Z2SFTS_1,partial_P5
3987_Z2SFTS_1,partial_P5
3988_Z2SFTS_1,partial_P7
3989_Z2SFTS_1,partial_P5
3990_Z2SFTS_1,partial_P5
3991_Z2SFTS_1,partial_P5
3994_Z2SFTS_1,partial_P5
3995_Z2SFTS_1,partial_P5
3996_Z2SFTS_1,partial_P5
3997_Z2SFTS_1,partial_P7
3999_Z2SFTS_1,partial_P5
4000_Z2SFTS_1,partial_P5
4001_Z2SFTS_1,partial_P5
4002_Z2SFTS_1,partial_P5
4003_Z2SFTS_1,partial_P5
4004_Z2SFTS_1,partial_P5
4005_Z2SFTS_1,partial_P5
4006_Z2SFTS_1,partial_P5
4007_Z2SFTS_1,partial_P5
4008_Z2SFTS_1,partial_P7
4010_Z2SFTS_1,partial_P5
4011_Z2SFTS_1,partial_P5
4012_Z2SFTS_1,partial_P5
4013_Z2SFTS_1,partial_P5
4014_Z2SFTS_1,partial_P5
4015_Z2SFTS_1,partial_P5
4016_Z2SFTS_1,partial_P5
4017_Z2SFTS_1,partial_P5
4018_Z2SFTS_1,partial_P7
4019_Z2SFTS_1,partial_P5
4020_Z2SFTS_1,partial_P5
4021_Z2SFTS_1,partial_P5
4022_Z2SFTS_1,partial_P7
4023_Z2SFTS_1,partial_P5
4024_Z2SFTS_1,partial_P5
4025_Z2SFTS_1,partial_P7
4026_Z2SFTS_1,partial_P5
4027_Z2SFTS_1,partial_P5
4030_Z2SFTS_1,partial_P5
4031_Z2SFTS_1,partial_P5
4032_Z2SFTS_1,partial_P5
4033_Z2SFTS_1,partial_P7
4034_Z2SFTS_1,partial_P5
4035_Z2SFTS_1,partial_P7
4036_Z2SFTS_1,partial_P5
4038_Z2SFTS_1,partial_P5
4040_Z2SFTS_1,partial_P5
4041_Z2SFTS_1,partial_P7
4042_Z2SFTS_1,partial_P7
4043_Z2SFTS_1,partial_P5
4044_Z2SFTS_1,partial_P5
4045_Z2SFTS_1,partial_P5
4046_Z2SFTS_1,partial_P5
4047_Z2SFTS_1,partial_P7
4048_Z2SFTS_1,partial_P7
4049_Z2SFTS_1,partial_P5
4050_Z2SFTS_1,partial_P5
4051_Z2SFTS_1,partial_P7
4052_Z2SFTS_1,partial_P5
4053_Z2SFTS_1,partial_P5
4054_Z2SFTS_1,partial_P5
4055_Z2SFTS_1,partial_P5
4057_Z2SFTS_1,partial_P5
4058_Z2SFTS_1,partial_P5
4059_Z2SFTS_1,partial_P5
4060_Z2SFTS_1,partial_P5
4061_Z2SFTS_1,partial_P7
4062_Z2SFTS_1,partial_P5
4063_Z2SFTS_1,partial_P5
4064_Z2SFTS_1,partial_P5
4065_Z2SFTS_1,partial_P5
4066_Z2SFTS_1,partial_P5
4067_Z2SFTS_1,partial_P5
4068_Z2SFTS_1,partial_P5
4069_Z2SFTS_1,partial_P5
4070_Z2SFTS_1,partial_P5
4071_Z2SFTS_1,partial_P5
4072_Z2SFTS_1,partial_P5
4073_Z2SFTS_1,partial_P7
4074_Z2SFTS_1,partial_P5
4075_Z2SFTS_1,partial_P5
4076_Z2SFTS_1,partial_P5
4078_Z2SFTS_1,partial_P5
4081_Z2SFTS_1,partial_P7
4082_Z2SFTS_1,partial_P7
4083_Z2SFTS_1,partial_P5
4084_Z2SFTS_1,partial_P5
4085_Z2SFTS_1,partial_P5
4086_Z2SFTS_1,partial_P5
4087_Z2SFTS_1,partial_P7
4088_Z2SFTS_1,partial_P7
4089_Z2SFTS_1,partial_P5
4090_Z2SFTS_1,partial_P5
4091_Z2SFTS_1,partial_P5
4093_Z2SFTS_1,partial_P5
4094_Z2SFTS_1,partial_P5
4096_Z2SFTS_1,partial_P5
4097_Z2SFTS_1,partial_P7
4098_Z2SFTS_1,partial_P7
4100_Z2SFTS_1,partial_P5
4101_Z2SFTS_1,partial_P5
4102_Z2SFTS_1,partial_P5
4104_Z2SFTS_1,partial_P5
4106_Z2SFTS_1,partial_P5
4108_Z2SFTS_1,partial_P7
4109_Z2SFTS_1,partial_P5
4110_Z2SFTS_1,partial_P5
4111_Z2SFTS_1,partial_P5
4112_Z2SFTS_1,partial_P7
4113_Z2SFTS_1,partial_P5
4114_Z2SFTS_1,partial_P5
4115_Z2SFTS_1,partial_P5
4118_Z2SFTS_1,partial_P5
4119_Z2SFTS_1,partial_P7
4121_Z2SFTS_1,partial_P5
4122_Z2SFTS_1,partial_P5
4127_Z2SFTS_1,partial_P5
4129_Z2SFTS_1,partial_P5
4130_Z2SFTS_1,partial_P7
4132_Z2SFTS_1,partial_P5
4133_Z2SFTS_1,partial_P5
4134_Z2SFTS_1,partial_P7
4135_Z2SFTS_1,partial_P5
4139_Z2SFTS_1,partial_P5
4140_Z2SFTS_1,partial_P5
4141_Z2SFTS_1,partial_P5
4142_Z2SFTS_1,partial_P5
4143_Z2SFTS_1,partial_P5
4144_Z2SFTS_1,partial_P5
4145_Z2SFTS_1,partial_P5
4146_Z2SFTS_1,partial_P5
4147_Z2SFTS_1,partial_P5
4148_Z2SFTS_1,partial_P5
4149_Z2SFTS_1,partial_P5
4151_Z2SFTS_1,partial_P5
4152_Z2SFTS_1,partial_P5
4153_Z2SFTS_1,partial_P7
4154_Z2SFTS_1,partial_P7
4155_Z2SFTS_1,partial_P7
4156_Z2SFTS_1,partial_P5
4157_Z2SFTS_1,partial_P5
4158_Z2SFTS_1,partial_P5
4159_Z2SFTS_1,partial_P5
4160_Z2SFTS_1,partial_P5
4162_Z2SFTS_1,partial_P5
4163_Z2SFTS_1,partial_P5
4164_Z2SFTS_1,partial_P5
4165_Z2SFTS_1,partial_P5
4166_Z2SFTS_1,partial_P5
4168_Z2SFTS_1,partial_P5
4169_Z2SFTS_1,partial_P5
4170_Z2SFTS_1,partial_P5
4171_Z2SFTS_1,partial_P5
4172_Z2SFTS_1,partial_P5
4173_Z2SFTS_1,partial_P5
4174_Z2SFTS_1,partial_P5
4175_Z2SFTS_1,partial_P7
4176_Z2SFTS_1,partial_P7
4177_Z2SFTS_1,partial_P5
4178_Z2SFTS_1,partial_P5
4179_Z2SFTS_1,partial_P5
4180_Z2SFTS_1,partial_P5
4181_Z2SFTS_1,partial_P7
4182_Z2SFTS_1,partial_P5
4183_Z2SFTS_1,partial_P5
4185_Z2SFTS_1,partial_P5
4186_Z2SFTS_1,partial_P5
4187_Z2SFTS_1,partial_P5
4188_Z2SFTS_1,partial_P5
4189_Z2SFTS_1,partial_P5
4191_Z2SFTS_1,partial_P5
4193_Z2SFTS_1,partial_P7
4195_Z2SFTS_1,partial_P5
4196_Z2SFTS_1,partial_P5
4199_Z2SFTS_1,partial_P5
4200_Z2SFTS_1,partial_P5
4201_Z2SFTS_1,partial_P5
4202_Z2SFTS_1,partial_P5
4203_Z2SFTS_1,partial_P5
4204_Z2SFTS_1,partial_P5
4205_Z2SFTS_1,partial_P5
4207_Z2SFTS_1,partial_P5
4208_Z2SFTS_1,partial_P5
4209_Z2SFTS_1,partial_P5
4210_Z2SFTS_1,partial_P7
4211_Z2SFTS_1,partial_P5
4212_Z2SFTS_1,partial_P5
4213_Z2SFTS_1,partial_P7
4215_Z2SFTS_1,partial_P5
4216_Z2SFTS_1,partial_P5
4217_Z2SFTS_1,partial_P5
4218_Z2SFTS_1,partial_P5
4219_Z2SFTS_1,partial_P5
4220_Z2SFTS_1,partial_P5
4221_Z2SFTS_1,partial_P7
4224_Z2SFTS_1,partial_P5
4225_Z2SFTS_1,partial_P5
4226_Z2SFTS_1,partial_P5
4227_Z2SFTS_1,partial_P5
4228_Z2SFTS_1,partial_P5
4230_Z2SFTS_1,partial_P5
4231_Z2SFTS_1,partial_P7
4232_Z2SFTS_1,partial_P7
4233_Z2SFTS_1,partial_P5
4234_Z2SFTS_1,partial_P5
4235_Z2SFTS_1,partial_P7
4236_Z2SFTS_1,partial_P5
4237_Z2SFTS_1,partial_P7
4238_Z2SFTS_1,partial_P7
4239_Z2SFTS_1,partial_P7
4240_Z2SFTS_1,partial_P5
4242_Z2SFTS_1,partial_P5
4244_Z2SFTS_1,partial_P7
4245_Z2SFTS_1,partial_P5
4246_Z2SFTS_1,partial_P5
4247_Z2SFTS_1,partial_P5
4248_Z2SFTS_1,partial_P5
4249_Z2SFTS_1,partial_P5
4250_Z2SFTS_1,partial_P5
4252_Z2SFTS_1,partial_P5
4253_Z2SFTS_1,partial_P5
4254_Z2SFTS_1,partial_P5
4255_Z2SFTS_1,partial_P5
4256_Z2SFTS_1,partial_P7
4258_Z2SFTS_1,partial_P5
4260_Z2SFTS_1,partial_P7
4262_Z2SFTS_1,partial_P5
4263_Z2SFTS_1,partial_P5
4264_Z2SFTS_1,partial_P5
4265_Z2SFTS_1,partial_P5
4266_Z2SFTS_1,partial_P5
4267_Z2SFTS_1,partial_P5
4268_Z2SFTS_1,partial_P5
4270_Z2SFTS_1,partial_P5
4272_Z2SFTS_1,partial_P5
4273_Z2SFTS_1,partial_P7
4274_Z2SFTS_1,partial_P7
4275_Z2SFTS_1,partial_P7
4276_Z2SFTS_1,partial_P5
4277_Z2SFTS_1,partial_P7
4280_Z2SFTS_1,partial_P5
4281_Z2SFTS_1,partial_P5
4283_Z2SFTS_1,partial_P5
4284_Z2SFTS_1,partial_P5
4285_Z2SFTS_1,partial_P5
4286_Z2SFTS_1,partial_P5
4287_Z2SFTS_1,partial_P5
4288_Z2SFTS_1,partial_P7
4289_Z2SFTS_1,partial_P7
4290_Z2SFTS_1,partial_P5
4291_Z2SFTS_1,partial_P5
4292_Z2SFTS_1,partial_P5
4293_Z2SFTS_1,partial_P5
4294_Z2SFTS_1,partial_P5
4296_Z2SFTS_1,partial_P5
4297_Z2SFTS_1,partial_P7
4298_Z2SFTS_1,partial_P5
4299_Z2SFTS_1,partial_P7
4301_Z2SFTS_1,partial_P5
4302_Z2SFTS_1,partial_P7
4303_Z2SFTS_1,partial_P5
4304_Z2SFTS_1,partial_P5
4306_Z2SFTS_1,partial_P5
4307_Z2SFTS_1,partial_P5
4309_Z2SFTS_1,partial_P5
4310_Z2SFTS_1,partial_P5
4312_Z2SFTS_1,partial_P5
4313_Z2SFTS_1,partial_P5
4314_Z2SFTS_1,partial_P5
4315_Z2SFTS_1,partial_P5
4317_Z2SFTS_1,partial_P7
4318_Z2SFTS_1,partial_P5
4319_Z2SFTS_1,partial_P5
4320_Z2SFTS_1,partial_P7
4321_Z2SFTS_1,partial_P5
4322_Z2SFTS_1,partial_P5
4323_Z2SFTS_1,partial_P5
4324_Z2SFTS_1,partial_P5
4325_Z2SFTS_1,partial_P7
4326_Z2SFTS_1,partial_P5
4327_Z2SFTS_1,partial_P5
4329_Z2SFTS_1,partial_P5
4330_Z2SFTS_1,partial_P5
4331_Z2SFTS_1,partial_P5
4332_Z2SFTS_1,partial_P5
4333_Z2SFTS_1,partial_P5
4334_Z2SFTS_1,partial_P5
4335_Z2SFTS_1,partial_P5
4336_Z2SFTS_1,partial_P7
4337_Z2SFTS_1,partial_P5
4339_Z2SFTS_1,partial_P5
4340_Z2SFTS_1,partial_P5
4341_Z2SFTS_1,partial_P5
4343_Z2SFTS_1,partial_P5
4344_Z2SFTS_1,partial_P7
4345_Z2SFTS_1,partial_P5
4346_Z2SFTS_1,partial_P7
4347_Z2SFTS_1,partial_P5
4348_Z2SFTS_1,partial_P5
4349_Z2SFTS_1,partial_P5
4350_Z2SFTS_1,partial_P5
4351_Z2SFTS_1,partial_P7
4352_Z2SFTS_1,partial_P5
4353_Z2SFTS_1,partial_P5
4354_Z2SFTS_1,partial_P7
4355_Z2SFTS_1,partial_P7
4356_Z2SFTS_1,partial_P7
4357_Z2SFTS_1,both_partial
4358_Z2SFTS_1,partial_P5
4359_Z2SFTS_1,partial_P5
4360_Z2SFTS_1,partial_P5
4361_Z2SFTS_1,partial_P5
4362_Z2SFTS_1,partial_P5
4363_Z2SFTS_1,partial_P5
4366_Z2SFTS_1,partial_P7
4367_Z2SFTS_1,partial_P5
4368_Z2SFTS_1,partial_P5
4369_Z2SFTS_1,partial_P5
4371_Z2SFTS_1,partial_P5
4372_Z2SFTS_1,partial_P5
4373_Z2SFTS_1,partial_P5
4374_Z2SFTS_1,partial_P5
4375_Z2SFTS_1,partial_P7
4376_Z2SFTS_1,partial_P5
4377_Z2SFTS_1,partial_P5
4378_Z2SFTS_1,partial_P5
4381_Z2SFTS_1,partial_P7
4382_Z2SFTS_1,partial_P5
4383_Z2SFTS_1,partial_P7
4384_Z2SFTS_1,partial_P5
4385_Z2SFTS_1,partial_P5
4387_Z2SFTS_1,partial_P7
4389_Z2SFTS_1,partial_P5
4391_Z2SFTS_1,partial_P5
4392_Z2SFTS_1,partial_P5
4393_Z2SFTS_1,partial_P5
4395_Z2SFTS_1,partial_P5
4396_Z2SFTS_1,partial_P5
4398_Z2SFTS_1,partial_P7
4399_Z2SFTS_1,partial_P5
4400_Z2SFTS_1,partial_P5
4401_Z2SFTS_1,partial_P7
4402_Z2SFTS_1,both_partial
4403_Z2SFTS_1,partial_P5
4404_Z2SFTS_1,partial_P5
4406_Z2SFTS_1,partial_P5
4407_Z2SFTS_1,partial_P5
4408_Z2SFTS_1,partial_P5
4409_Z2SFTS_1,partial_P5
4410_Z2SFTS_1,partial_P5
4411_Z2SFTS_1,partial_P5
4412_Z2SFTS_1,partial_P5
4413_Z2SFTS_1,partial_P5
4414_Z2SFTS_1,partial_P5
4415_Z2SFTS_1,partial_P5
4416_Z2SFTS_1,partial_P5
4418_Z2SFTS_1,partial_P5
4419_Z2SFTS_1,partial_P5
4420_Z2SFTS_1,partial_P5
4421_Z2SFTS_1,partial_P7
4423_Z2SFTS_1,partial_P5
4424_Z2SFTS_1,partial_P7
4425_Z2SFTS_1,partial_P5
4426_Z2SFTS_1,partial_P7
4427_Z2SFTS_1,partial_P5
4428_Z2SFTS_1,partial_P5
4429_Z2SFTS_1,partial_P7
4430_Z2SFTS_1,partial_P7
4431_Z2SFTS_1,partial_P7
4432_Z2SFTS_1,partial_P5
4433_Z2SFTS_1,partial_P5
4434_Z2SFTS_1,partial_P5
4435_Z2SFTS_1,partial_P5
4437_Z2SFTS_1,partial_P5
4438_Z2SFTS_1,partial_P5
4440_Z2SFTS_1,partial_P5
4441_Z2SFTS_1,partial_P5
4442_Z2SFTS_1,partial_P5
4443_Z2SFTS_1,partial_P5
4444_Z2SFTS_1,partial_P7
4445_Z2SFTS_1,partial_P5
4447_Z2SFTS_1,partial_P7
4448_Z2SFTS_1,partial_P5
4449_Z2SFTS_1,partial_P5
4450_Z2SFTS_1,partial_P5
4451_Z2SFTS_1,partial_P5
4452_Z2SFTS_1,partial_P5
4453_Z2SFTS_1,partial_P5
4454_Z2SFTS_1,partial_P5
4455_Z2SFTS_1,partial_P7
4456_Z2SFTS_1,partial_P5
4457_Z2SFTS_1,partial_P7
4459_Z2SFTS_1,partial_P5
4460_Z2SFTS_1,partial_P5
4461_Z2SFTS_1,partial_P7
4462_Z2SFTS_1,partial_P5
4463_Z2SFTS_1,partial_P5
4464_Z2SFTS_1,partial_P7
4466_Z2SFTS_1,partial_P5
4467_Z2SFTS_1,partial_P5
4468_Z2SFTS_1,partial_P5
4469_Z2SFTS_1,partial_P5
4471_Z2SFTS_1,partial_P7
4472_Z2SFTS_1,partial_P5
4473_Z2SFTS_1,partial_P5
4474_Z2SFTS_1,partial_P5
4475_Z2SFTS_1,partial_P5
4476_Z2SFTS_1,partial_P5
4477_Z2SFTS_1,partial_P5
4478_Z2SFTS_1,partial_P7
4480_Z2SFTS_1,partial_P7
4481_Z2SFTS_1,partial_P7
4482_Z2SFTS_1,partial_P5
4483_Z2SFTS_1,partial_P5
4484_Z2SFTS_1,partial_P5
4485_Z2SFTS_1,partial_P5
4488_Z2SFTS_1,partial_P5
4489_Z2SFTS_1,partial_P7
4490_Z2SFTS_1,partial_P5
4491_Z2SFTS_1,partial_P5
4493_Z2SFTS_1,partial_P5
4494_Z2SFTS_1,partial_P5
4495_Z2SFTS_1,partial_P5
4496_Z2SFTS_1,partial_P5
4497_Z2SFTS_1,partial_P5
4498_Z2SFTS_1,partial_P5
4499_Z2SFTS_1,partial_P7
4500_Z2SFTS_1,partial_P5
4501_Z2SFTS_1,partial_P5
4502_Z2SFTS_1,partial_P5
4503_Z2SFTS_1,partial_P5
4504_Z2SFTS_1,partial_P5
4505_Z2SFTS_1,partial_P7
4507_Z2SFTS_1,partial_P5
4508_Z2SFTS_1,partial_P5
4509_Z2SFTS_1,partial_P5
4510_Z2SFTS_1,partial_P7
4511_Z2SFTS_1,partial_P5
4512_Z2SFTS_1,partial_P5
4513_Z2SFTS_1,partial_P7
4514_Z2SFTS_1,partial_P7
4515_Z2SFTS_1,partial_P7
4516_Z2SFTS_1,partial_P5
4518_Z2SFTS_1,partial_P7
4519_Z2SFTS_1,partial_P5
4520_Z2SFTS_1,partial_P5
4523_Z2SFTS_1,partial_P5
4524_Z2SFTS_1,partial_P5
4525_Z2SFTS_1,partial_P7
4527_Z2SFTS_1,partial_P5
4528_Z2SFTS_1,partial_P7
4529_Z2SFTS_1,partial_P5
4530_Z2SFTS_1,partial_P5
4531_Z2SFTS_1,partial_P5
4532_Z2SFTS_1,partial_P7
4534_Z2SFTS_1,partial_P5
4535_Z2SFTS_1,partial_P5
4536_Z2SFTS_1,partial_P5
4538_Z2SFTS_1,partial_P5
4539_Z2SFTS_1,partial_P7
4540_Z2SFTS_1,partial_P7
4541_Z2SFTS_1,partial_P5
4542_Z2SFTS_1,partial_P5
4543_Z2SFTS_1,partial_P5
4544_Z2SFTS_1,partial_P5
4545_Z2SFTS_1,partial_P7
4546_Z2SFTS_1,partial_P5
4547_Z2SFTS_1,partial_P5
4548_Z2SFTS_1,partial_P5
4549_Z2SFTS_1,partial_P5
4550_Z2SFTS_1,partial_P5
4554_Z2SFTS_1,partial_P5
4555_Z2SFTS_1,partial_P5
4556_Z2SFTS_1,partial_P5
4557_Z2SFTS_1,partial_P5
4560_Z2SFTS_1,partial_P5
4562_Z2SFTS_1,partial_P5
4563_Z2SFTS_1,partial_P5
4564_Z2SFTS_1,partial_P5
4567_Z2SFTS_1,partial_P7
4568_Z2SFTS_1,partial_P5
4569_Z2SFTS_1,partial_P5
4570_Z2SFTS_1,partial_P5
4571_Z2SFTS_1,partial_P5
4573_Z2SFTS_1,partial_P5
4574_Z2SFTS_1,partial_P5
4575_Z2SFTS_1,partial_P5
4576_Z2SFTS_1,partial_P5
4577_Z2SFTS_1,partial_P7
4578_Z2SFTS_1,partial_P5
4581_Z2SFTS_1,partial_P5
4582_Z2SFTS_1,partial_P5
4583_Z2SFTS_1,partial_P5
4584_Z2SFTS_1,partial_P5
4585_Z2SFTS_1,partial_P5
4586_Z2SFTS_1,partial_P5
4587_Z2SFTS_1,partial_P5
4588_Z2SFTS_1,partial_P5
4590_Z2SFTS_1,partial_P7
4591_Z2SFTS_1,partial_P7
4592_Z2SFTS_1,partial_P7
4593_Z2SFTS_1,partial_P5
4594_Z2SFTS_1,partial_P5
4595_Z2SFTS_1,partial_P5
4596_Z2SFTS_1,partial_P7
4598_Z2SFTS_1,partial_P5
4599_Z2SFTS_1,partial_P5
4600_Z2SFTS_1,partial_P5
4601_Z2SFTS_1,partial_P5
4602_Z2SFTS_1,partial_P7
4604_Z2SFTS_1,partial_P5
4605_Z2SFTS_1,partial_P5
4606_Z2SFTS_1,partial_P7
4607_Z2SFTS_1,partial_P5
4610_Z2SFTS_1,partial_P5
4611_Z2SFTS_1,partial_P5
4612_Z2SFTS_1,partial_P5
4613_Z2SFTS_1,partial_P5
4614_Z2SFTS_1,partial_P5
4615_Z2SFTS_1,partial_P7
4616_Z2SFTS_1,partial_P5
4617_Z2SFTS_1,partial_P7
4618_Z2SFTS_1,partial_P5
4620_Z2SFTS_1,partial_P5
4621_Z2SFTS_1,partial_P7
4622_Z2SFTS_1,partial_P5
4623_Z2SFTS_1,partial_P5
4626_Z2SFTS_1,partial_P5
4630_Z2SFTS_1,partial_P5
4631_Z2SFTS_1,partial_P7
4632_Z2SFTS_1,partial_P5
4634_Z2SFTS_1,partial_P5
4635_Z2SFTS_1,partial_P7
4636_Z2SFTS_1,both_partial
4637_Z2SFTS_1,partial_P5
4638_Z2SFTS_1,partial_P5
4639_Z2SFTS_1,partial_P7
4640_Z2SFTS_1,partial_P7
4641_Z2SFTS_1,partial_P5
4642_Z2SFTS_1,partial_P5
4643_Z2SFTS_1,partial_P5
4644_Z2SFTS_1,partial_P5
4645_Z2SFTS_1,partial_P5
4646_Z2SFTS_1,partial_P5
4648_Z2SFTS_1,partial_P5
4649_Z2SFTS_1,partial_P5
4650_Z2SFTS_1,partial_P5
4651_Z2SFTS_1,partial_P5
4652_Z2SFTS_1,partial_P5
4653_Z2SFTS_1,partial_P5
4654_Z2SFTS_1,partial_P5
4655_Z2SFTS_1,partial_P5
4657_Z2SFTS_1,partial_P5
4658_Z2SFTS_1,partial_P5
4659_Z2SFTS_1,partial_P5
4661_Z2SFTS_1,partial_P5
4662_Z2SFTS_1,partial_P5
4663_Z2SFTS_1,partial_P5
4664_Z2SFTS_1,partial_P5
4665_Z2SFTS_1,partial_P5
4666_Z2SFTS_1,partial_P5
4667_Z2SFTS_1,partial_P7
4668_Z2SFTS_1,partial_P5
4669_Z2SFTS_1,partial_P5
4670_Z2SFTS_1,partial_P5
4671_Z2SFTS_1,partial_P5
4672_Z2SFTS_1,partial_P7
4673_Z2SFTS_1,partial_P5
4674_Z2SFTS_1,partial_P5
4675_Z2SFTS_1,partial_P5
4676_Z2SFTS_1,partial_P5
4677_Z2SFTS_1,partial_P5
4678_Z2SFTS_1,partial_P5
4679_Z2SFTS_1,partial_P5
4681_Z2SFTS_1,partial_P7
4682_Z2SFTS_1,partial_P7
4683_Z2SFTS_1,partial_P5
4684_Z2SFTS_1,partial_P5
4685_Z2SFTS_1,partial_P5
4686_Z2SFTS_1,partial_P7
4687_Z2SFTS_1,partial_P5
4688_Z2SFTS_1,partial_P5
4689_Z2SFTS_1,partial_P5
4692_Z2SFTS_1,partial_P5
4693_Z2SFTS_1,partial_P5
4694_Z2SFTS_1,partial_P5
4695_Z2SFTS_1,partial_P7
